transaction_id,user_id,age,timestamp,hour,day_of_week,amount,distance_from_home,category,device,is_fraud,amount_category,transactions_per_user,avg_transaction_amount,time_since_last_tx,tx_velocity_1h
TX011418,USR275,40,2026-05-08 10:43:12,10,4,54.96,3.13,grocery,pos,0,Medium,5,47.47,1858.57,0
TX008165,USR275,40,2026-05-09 13:14:08,13,5,48.46,0.71,grocery,web,0,Medium,6,47.64,1590.93,0
TX012426,USR275,40,2026-05-10 12:02:39,12,6,66.55,7.55,entertainment,pos,0,Medium,7,50.34,1368.52,0
TX004412,USR275,40,2026-05-11 23:33:04,23,0,23.12,1.09,grocery,pos,0,Medium,8,46.94,2130.42,0
TX008935,USR275,40,2026-05-13 06:21:32,6,2,38.55,28.66,entertainment,mobile,0,Medium,9,46.0,1848.47,0
TX010969,USR275,40,2026-05-13 10:10:57,10,2,33.45,5.35,grocery,mobile,0,Medium,10,44.75,229.42,0
TX013487,USR275,40,2026-05-13 10:52:42,10,2,32.7,14.51,online_retail,mobile,0,Medium,11,43.65,41.75,1
TX006693,USR275,40,2026-05-13 11:26:49,11,2,16.91,14.16,gas,pos,0,Low,12,41.42,34.12,1
TX013864,USR275,40,2026-05-14 16:12:26,16,3,9.56,54.25,grocery,web,1,Low,13,38.97,1725.62,0
TX006861,USR275,40,2026-05-18 19:18:02,19,0,23.64,5.57,grocery,web,0,Medium,14,37.88,5945.6,0
TX007072,USR275,40,2026-05-20 04:37:55,4,2,22.38,2.81,grocery,pos,0,Medium,15,36.84,1999.88,0
TX008878,USR275,40,2026-05-20 11:08:37,11,2,15.85,2.87,grocery,web,0,Low,16,35.53,390.7,0
TX004376,USR275,40,2026-05-21 11:56:11,11,3,77.64,26.99,grocery,pos,0,Medium,17,38.01,1487.57,0
TX010428,USR275,40,2026-05-22 21:37:11,21,4,10.26,0.92,grocery,pos,0,Low,18,36.47,2021.0,0
TX012336,USR275,40,2026-05-24 06:41:51,6,6,27.9,1.56,gas,pos,0,Medium,19,36.02,1984.67,0
TX006839,USR275,40,2026-05-24 12:12:52,12,6,106.31,5.96,online_retail,mobile,0,High,20,39.53,331.02,0
TX009043,USR275,40,2026-05-27 11:26:01,11,2,82.2,3.73,services,pos,0,Medium,21,41.56,4273.15,0
TX012566,USR275,40,2026-05-28 06:21:04,6,3,111.75,14.31,entertainment,mobile,0,High,22,44.75,1135.05,0
TX003274,USR275,40,2026-05-28 17:00:19,17,3,18.34,0.9,gas,pos,0,Low,23,43.61,639.25,0
TX002768,USR275,40,2026-05-29 11:27:41,11,4,72.55,4.14,gas,pos,0,Medium,24,44.81,1107.37,0
TX011139,USR275,40,2026-05-29 22:27:17,22,4,11.44,3.58,gas,mobile,0,Low,25,43.48,659.6,0
TX006628,USR275,40,2026-05-29 23:31:35,23,4,25.13,1.24,grocery,pos,0,Medium,26,42.77,64.3,0
TX002716,USR275,40,2026-05-30 05:45:53,5,5,27.61,12.86,online_retail,pos,0,Medium,27,42.21,374.3,0
TX011807,USR275,40,2026-05-30 16:15:18,16,5,18.62,4.01,online_retail,pos,0,Low,28,41.37,629.42,0
TX009374,USR276,29,2026-05-01 13:20:22,13,4,23.06,3.82,online_retail,pos,0,Medium,1,23.06,-1.0,0
TX004910,USR276,29,2026-05-01 13:24:02,13,4,20.22,1.67,online_retail,web,0,Medium,2,21.64,3.67,1
TX012666,USR276,29,2026-05-02 17:01:52,17,5,12.4,2.88,travel,web,0,Low,3,18.56,1657.83,0
TX003471,USR276,29,2026-05-04 23:54:19,23,0,77.98,1.32,services,pos,0,Medium,4,33.42,3292.45,0
TX013344,USR276,29,2026-05-05 16:35:50,16,1,27.59,12.64,gas,pos,0,Medium,5,32.25,1001.52,0
TX004192,USR276,29,2026-05-09 02:42:28,2,5,40.51,15.48,gas,pos,0,Medium,6,33.63,4926.63,0
TX010390,USR276,29,2026-05-09 06:46:17,6,5,39.01,33.65,entertainment,mobile,0,Medium,7,34.4,243.82,0
TX013227,USR276,29,2026-05-09 09:54:04,9,5,34.98,7.54,online_retail,mobile,0,Medium,8,34.47,187.78,0
TX003022,USR276,29,2026-05-09 18:31:42,18,5,36.34,2.98,entertainment,mobile,0,Medium,9,34.68,517.63,0
TX000411,USR276,29,2026-05-10 03:02:05,3,6,24.4,2.55,entertainment,pos,0,Medium,10,33.65,510.38,0
TX001286,USR276,29,2026-05-11 03:20:38,3,0,136.78,8.08,gas,mobile,0,High,11,43.02,1458.55,0
TX002959,USR276,29,2026-05-11 15:46:04,15,0,70.86,5.7,gas,web,0,Medium,12,45.34,745.43,0
TX007341,USR276,29,2026-05-12 21:09:57,21,1,33.73,3.64,online_retail,mobile,0,Medium,13,44.45,1763.88,0
TX001158,USR276,29,2026-05-14 20:41:18,20,3,21.18,3.27,gas,mobile,0,Medium,14,42.79,2851.35,0
TX000439,USR276,29,2026-05-15 14:27:48,14,4,29.41,18.27,entertainment,mobile,0,Medium,15,41.9,1066.5,0
TX004496,USR276,29,2026-05-15 16:16:05,16,4,50.28,2.67,entertainment,web,0,Medium,16,42.42,108.28,0
TX004030,USR276,29,2026-05-17 21:53:35,21,6,148.4,22.56,gas,pos,0,High,17,48.65,3217.5,0
TX010643,USR276,29,2026-05-19 12:24:38,12,1,8.39,5.58,entertainment,pos,1,Low,18,46.42,2311.05,0
TX013939,USR276,29,2026-05-20 06:41:20,6,2,64.06,2.88,grocery,mobile,0,Medium,19,47.35,1096.7,0
TX010377,USR276,29,2026-05-20 15:12:42,15,2,102.18,1.75,entertainment,pos,0,High,20,50.09,511.37,0
TX002459,USR276,29,2026-05-20 15:30:28,15,2,7.49,3.72,entertainment,pos,0,Low,21,48.06,17.77,1
TX006731,USR276,29,2026-05-21 13:39:42,13,3,27.63,8.2,grocery,pos,0,Medium,22,47.13,1329.23,0
TX011798,USR276,29,2026-05-22 10:14:25,10,4,11.42,2.85,grocery,pos,0,Low,23,45.58,1234.72,0
TX004619,USR276,29,2026-05-22 18:37:42,18,4,50.93,12.43,gas,web,0,Medium,24,45.8,503.28,0
TX005395,USR276,29,2026-05-24 01:43:32,1,6,23.14,2.68,gas,web,0,Medium,25,44.89,1865.83,0
TX006205,USR276,29,2026-05-25 12:53:08,12,0,29.07,3.86,entertainment,mobile,0,Medium,26,44.29,2109.6,0
TX003508,USR276,29,2026-05-26 12:11:26,12,1,21.95,0.96,online_retail,pos,0,Medium,27,43.46,1398.3,0
TX000030,USR276,29,2026-05-27 07:45:27,7,2,68.04,8.77,grocery,pos,0,Medium,28,44.34,1174.02,0
TX014539,USR276,29,2026-05-28 10:06:39,10,3,41.64,3.25,travel,web,0,Medium,29,44.24,1581.2,0
TX000740,USR276,29,2026-05-28 19:49:15,19,3,41.72,29.8,entertainment,pos,0,Medium,30,44.16,582.6,0
TX006504,USR276,29,2026-05-29 11:31:26,11,4,38.89,10.44,online_retail,mobile,0,Medium,31,43.99,942.18,0
TX003652,USR277,39,2026-05-01 11:14:09,11,4,58.7,4.96,online_retail,web,0,Medium,1,58.7,-1.0,0
TX011516,USR277,39,2026-05-01 13:08:05,13,4,25.48,19.5,grocery,pos,0,Medium,2,42.09,113.93,0
TX013311,USR277,39,2026-05-04 11:15:19,11,0,181.41,7.29,gas,pos,0,High,3,88.53,4207.23,0
TX003592,USR277,39,2026-05-05 16:38:06,16,1,9.63,15.03,online_retail,mobile,0,Low,4,68.81,1762.78,0
TX011720,USR277,39,2026-05-05 19:21:22,19,1,5.89,1.59,travel,pos,0,Low,5,56.22,163.27,0
TX005510,USR277,39,2026-05-06 10:12:15,10,2,5.43,7.79,grocery,web,0,Low,6,47.76,890.88,0
TX006008,USR277,39,2026-05-07 00:48:11,0,3,4.14,8.19,online_retail,web,0,Low,7,41.53,875.93,0
TX007427,USR277,39,2026-05-07 11:19:28,11,3,64.92,0.7,grocery,mobile,0,Medium,8,44.45,631.28,0
TX011402,USR277,39,2026-05-09 03:43:20,3,5,57.48,27.33,gas,pos,0,Medium,9,45.9,2423.87,0
TX006911,USR277,39,2026-05-09 19:13:17,19,5,110.81,1.11,gas,pos,1,High,10,52.39,929.95,0
TX014563,USR277,39,2026-05-10 02:07:34,2,6,11.51,0.94,grocery,pos,0,Low,11,48.67,414.28,0
TX000627,USR277,39,2026-05-10 12:57:35,12,6,69.79,0.15,online_retail,mobile,0,Medium,12,50.43,650.02,0
TX009214,USR277,39,2026-05-12 12:19:24,12,1,35.05,7.91,grocery,pos,0,Medium,13,49.25,2841.82,0
TX001805,USR277,39,2026-05-12 19:36:38,19,1,39.12,0.62,gas,web,0,Medium,14,48.53,437.23,0
TX002304,USR277,39,2026-05-13 04:00:07,4,2,61.91,2.41,grocery,mobile,0,Medium,15,49.42,503.48,0
TX004747,USR277,39,2026-05-13 14:48:12,14,2,15.54,12.25,grocery,mobile,0,Low,16,47.3,648.08,0
TX013909,USR277,39,2026-05-14 09:28:43,9,3,440.21,5.64,grocery,pos,0,High,17,70.41,1120.52,0
TX013385,USR277,39,2026-05-14 14:57:47,14,3,125.45,2.12,online_retail,web,0,High,18,73.47,329.07,0
TX005574,USR277,39,2026-05-14 21:56:43,21,3,19.46,0.66,grocery,mobile,0,Low,19,70.63,418.93,0
TX010773,USR277,39,2026-05-16 23:14:31,23,5,11.13,3.94,online_retail,pos,0,Low,20,67.65,2957.8,0
TX009532,USR277,39,2026-05-17 07:04:07,7,6,30.33,12.51,online_retail,web,0,Medium,21,65.88,469.6,0
TX009353,USR277,39,2026-05-17 15:34:07,15,6,39.74,10.39,entertainment,web,0,Medium,22,64.69,510.0,0
TX008322,USR277,39,2026-05-20 03:06:50,3,2,96.12,38.25,online_retail,pos,1,Medium,23,66.05,3572.72,0
TX006947,USR277,39,2026-05-22 13:34:56,13,4,10.29,2.05,grocery,pos,0,Low,24,63.73,3508.1,0
TX005337,USR277,39,2026-05-23 03:09:47,3,5,44.06,0.92,gas,mobile,0,Medium,25,62.94,814.85,0
TX007851,USR277,39,2026-05-23 17:39:24,17,5,7.18,6.5,grocery,web,0,Low,26,60.8,869.62,0
TX012562,USR277,39,2026-05-24 00:25:02,0,6,51.23,5.78,gas,pos,0,Medium,27,60.44,405.63,0
TX012290,USR277,39,2026-05-24 01:44:59,1,6,29.74,4.46,online_retail,mobile,0,Medium,28,59.35,79.95,0
TX008557,USR277,39,2026-05-24 07:56:01,7,6,229.68,1.83,online_retail,web,0,High,29,65.22,371.03,0
TX008113,USR277,39,2026-05-25 04:36:44,4,0,7.06,0.19,grocery,pos,0,Low,30,63.28,1240.72,0
TX008391,USR277,39,2026-05-25 23:25:48,23,0,130.4,1.34,grocery,mobile,0,High,31,65.45,1129.07,0
TX013005,USR277,39,2026-05-26 20:18:10,20,1,6.03,8.75,entertainment,pos,0,Low,32,63.59,1252.37,0
TX009743,USR277,39,2026-05-27 09:24:09,9,2,8.78,6.3,grocery,pos,0,Low,33,61.93,785.98,0
TX014801,USR277,39,2026-05-29 06:24:35,6,4,6.19,14.27,entertainment,pos,0,Low,34,60.29,2700.43,0
TX006570,USR277,39,2026-05-30 04:58:37,4,5,42.54,6.78,entertainment,pos,0,Medium,35,59.78,1354.03,0
TX009984,USR278,39,2026-05-02 20:27:46,20,5,10.24,10.84,grocery,mobile,0,Low,1,10.24,-1.0,0
TX013763,USR278,39,2026-05-03 05:18:03,5,6,8.6,11.22,grocery,pos,0,Low,2,9.42,530.28,0
TX007659,USR278,39,2026-05-03 17:26:52,17,6,40.56,4.59,services,pos,0,Medium,3,19.8,728.82,0
TX013687,USR278,39,2026-05-04 05:58:04,5,0,52.03,4.63,online_retail,mobile,0,Medium,4,27.86,751.2,0
TX006578,USR278,39,2026-05-06 21:16:06,21,2,34.46,0.14,gas,mobile,0,Medium,5,29.18,3798.03,0
TX008583,USR278,39,2026-05-07 07:54:41,7,3,28.16,2.04,grocery,pos,0,Medium,6,29.01,638.58,0
TX000766,USR278,39,2026-05-07 09:15:41,9,3,206.21,2.15,grocery,mobile,1,High,7,54.32,81.0,0
TX011972,USR278,39,2026-05-09 03:49:50,3,5,38.31,3.93,online_retail,pos,0,Medium,8,52.32,2554.15,0
TX004209,USR278,39,2026-05-09 21:24:38,21,5,74.12,1.47,gas,pos,0,Medium,9,54.74,1054.8,0
TX012554,USR278,39,2026-05-10 19:04:59,19,6,38.2,13.81,online_retail,pos,0,Medium,10,53.09,1300.35,0
TX002877,USR278,39,2026-05-11 03:22:23,3,0,11.05,1.56,online_retail,pos,0,Low,11,49.27,497.4,0
TX003185,USR278,39,2026-05-11 20:03:52,20,0,57.39,16.83,grocery,mobile,0,Medium,12,49.94,1001.48,0
TX009928,USR278,39,2026-05-11 21:24:16,21,0,17.19,1.41,services,mobile,0,Low,13,47.42,80.4,0
TX008279,USR278,39,2026-05-13 17:28:46,17,2,30.24,2.17,online_retail,web,0,Medium,14,46.2,2644.5,0
TX008919,USR278,39,2026-05-15 16:59:08,16,4,44.94,1.98,grocery,pos,0,Medium,15,46.11,2850.37,0
TX013590,USR278,39,2026-05-16 09:06:24,9,5,4.75,2.47,entertainment,pos,0,Low,16,43.53,967.27,0
TX000602,USR278,39,2026-05-17 02:55:28,2,6,6.62,18.44,grocery,web,0,Low,17,41.36,1069.07,0
TX006544,USR278,39,2026-05-18 12:15:45,12,0,82.22,3.03,entertainment,pos,0,Medium,18,43.63,2000.28,0
TX004615,USR278,39,2026-05-19 05:41:25,5,1,17.05,3.12,online_retail,pos,0,Low,19,42.23,1045.67,0
TX004070,USR278,39,2026-05-20 08:57:00,8,2,17.88,1.84,grocery,pos,0,Low,20,41.01,1635.58,0
TX010477,USR278,39,2026-05-20 19:03:50,19,2,39.11,3.28,grocery,pos,0,Medium,21,40.92,606.83,0
TX011450,USR278,39,2026-05-20 20:47:56,20,2,22.52,5.81,online_retail,pos,0,Medium,22,40.08,104.1,0
TX011470,USR278,39,2026-05-23 01:08:18,1,5,50.28,3.46,entertainment,pos,0,Medium,23,40.53,3140.37,0
TX009717,USR278,39,2026-05-23 09:58:56,9,5,31.47,3.74,entertainment,pos,0,Medium,24,40.15,530.63,0
TX009432,USR278,39,2026-05-23 11:51:45,11,5,40.39,15.17,online_retail,web,0,Medium,25,40.16,112.82,0
TX007089,USR278,39,2026-05-24 21:55:28,21,6,16.41,6.22,grocery,pos,0,Low,26,39.25,2043.72,0
TX005602,USR278,39,2026-05-27 05:52:04,5,2,40.19,1.13,entertainment,pos,0,Medium,27,39.28,3356.6,0
TX010555,USR278,39,2026-05-28 20:02:16,20,3,99.99,4.05,services,pos,0,Medium,28,41.45,2290.2,0
TX005648,USR278,39,2026-05-29 03:21:24,3,4,18.77,2.35,travel,pos,0,Low,29,40.67,439.13,0
TX011800,USR278,39,2026-05-30 05:24:12,5,5,82.71,8.37,grocery,mobile,0,Medium,30,42.07,1562.8,0
TX013895,USR278,39,2026-05-30 17:35:29,17,5,31.45,5.07,online_retail,pos,0,Medium,31,41.73,731.28,0
TX008623,USR279,39,2026-05-01 20:57:07,20,4,69.03,17.4,grocery,mobile,0,Medium,1,69.03,-1.0,0
TX000305,USR279,39,2026-05-01 23:22:59,23,4,37.67,1.84,grocery,mobile,0,Medium,2,53.35,145.87,0
TX005229,USR279,39,2026-05-02 14:15:19,14,5,32.03,3.56,travel,mobile,0,Medium,3,46.24,892.33,0
TX011776,USR279,39,2026-05-04 17:03:15,17,0,46.98,1.25,grocery,mobile,0,Medium,4,46.43,3047.93,0
TX014003,USR279,39,2026-05-05 20:05:33,20,1,111.45,4.26,gas,web,0,High,5,59.43,1622.3,0
TX000118,USR279,39,2026-05-06 06:38:04,6,2,41.93,0.71,entertainment,mobile,0,Medium,6,56.51,632.52,0
TX013023,USR279,39,2026-05-06 08:31:01,8,2,53.44,6.59,travel,mobile,0,Medium,7,56.08,112.95,0
TX007560,USR279,39,2026-05-07 01:18:19,1,3,22.91,4.19,grocery,pos,0,Medium,8,51.93,1007.3,0
TX003875,USR279,39,2026-05-07 06:30:33,6,3,159.32,5.4,online_retail,mobile,0,High,9,63.86,312.23,0
TX014137,USR279,39,2026-05-11 11:25:16,11,0,62.82,11.54,grocery,web,0,Medium,10,63.76,6054.72,0
TX002402,USR279,39,2026-05-11 23:47:36,23,0,35.79,5.87,grocery,pos,0,Medium,11,61.22,742.33,0
TX014278,USR279,39,2026-05-12 04:47:38,4,1,29.29,0.97,gas,mobile,0,Medium,12,58.56,300.03,0
TX000466,USR279,39,2026-05-12 10:47:49,10,1,88.05,2.3,gas,mobile,0,Medium,13,60.82,360.18,0
TX007920,USR279,39,2026-05-14 13:33:37,13,3,18.06,4.07,gas,web,0,Low,14,57.77,3045.8,0
TX009990,USR279,39,2026-05-15 09:05:42,9,4,5.57,3.02,grocery,pos,0,Low,15,54.29,1172.08,0
TX004782,USR279,39,2026-05-16 23:51:12,23,5,35.6,3.5,travel,pos,0,Medium,16,53.12,2325.5,0
TX005950,USR279,39,2026-05-17 03:18:08,3,6,108.85,31.37,gas,mobile,0,High,17,56.4,206.93,0
TX001782,USR279,39,2026-05-18 20:14:21,20,0,162.6,5.06,grocery,pos,0,High,18,62.3,2456.22,0
TX012682,USR279,39,2026-05-21 06:32:18,6,3,29.75,7.09,entertainment,mobile,0,Medium,19,60.59,3497.95,0
TX005913,USR279,39,2026-05-22 00:55:05,0,4,34.59,0.4,entertainment,pos,0,Medium,20,59.29,1102.78,0
TX010815,USR279,39,2026-05-23 04:59:30,4,5,55.67,10.97,entertainment,pos,1,Medium,21,59.11,1684.42,0
TX000680,USR279,39,2026-05-24 06:08:46,6,6,25.42,137.33,gas,mobile,0,Medium,22,57.58,1509.27,0
TX008011,USR279,39,2026-05-24 17:56:03,17,6,55.5,22.53,entertainment,pos,0,Medium,23,57.49,707.28,0
TX003099,USR279,39,2026-05-24 20:43:58,20,6,30.4,2.64,grocery,mobile,0,Medium,24,56.36,167.92,0
TX012075,USR279,39,2026-05-24 23:14:16,23,6,91.05,69.22,grocery,mobile,0,Medium,25,57.75,150.3,0
TX000494,USR279,39,2026-05-25 20:05:43,20,0,68.24,4.63,online_retail,pos,0,Medium,26,58.15,1251.45,0
TX014101,USR279,39,2026-05-26 15:01:50,15,1,74.46,6.47,grocery,mobile,0,Medium,27,58.76,1136.12,0
TX005628,USR279,39,2026-05-28 04:24:48,4,3,26.97,3.25,grocery,web,0,Medium,28,57.62,2242.97,0
TX012111,USR279,39,2026-05-30 03:54:16,3,5,227.22,3.15,online_retail,pos,1,High,29,63.47,2849.47,0
TX013012,USR279,39,2026-05-30 23:39:17,23,5,53.73,0.3,online_retail,pos,0,Medium,30,63.15,1185.02,0
TX007801,USR280,41,2026-05-01 15:14:55,15,4,42.41,11.53,grocery,mobile,0,Medium,1,42.41,-1.0,0
TX013740,USR280,41,2026-05-02 07:55:19,7,5,15.47,3.14,services,web,0,Low,2,28.94,1000.4,0
TX004157,USR280,41,2026-05-03 14:25:31,14,6,30.05,3.58,travel,pos,0,Medium,3,29.31,1830.2,0
TX007011,USR280,41,2026-05-03 21:34:43,21,6,37.13,6.22,online_retail,pos,0,Medium,4,31.26,429.2,0
TX014717,USR280,41,2026-05-05 11:02:31,11,1,15.06,2.73,travel,mobile,0,Low,5,28.02,2247.8,0
TX010881,USR280,41,2026-05-05 16:56:22,16,1,24.72,6.15,entertainment,pos,0,Medium,6,27.47,353.85,0
TX011615,USR280,41,2026-05-06 04:17:07,4,2,28.06,18.99,entertainment,pos,0,Medium,7,27.56,680.75,0
TX001146,USR280,41,2026-05-06 18:06:05,18,2,35.02,7.28,gas,mobile,0,Medium,8,28.49,828.97,0
TX013624,USR280,41,2026-05-08 02:47:53,2,4,5.68,3.73,grocery,web,0,Low,9,25.96,1961.8,0
TX010154,USR280,41,2026-05-09 09:37:20,9,5,28.93,3.86,gas,pos,0,Medium,10,26.25,1849.45,0
TX001801,USR280,41,2026-05-10 15:27:27,15,6,22.71,5.7,entertainment,web,0,Medium,11,25.93,1790.12,0
TX007670,USR280,41,2026-05-11 06:14:29,6,0,32.43,1.65,entertainment,pos,0,Medium,12,26.47,887.03,0
TX012191,USR280,41,2026-05-11 06:49:40,6,0,93.25,5.75,grocery,mobile,0,Medium,13,31.61,35.18,1
TX014235,USR280,41,2026-05-12 01:05:37,1,1,257.85,10.19,online_retail,pos,0,High,14,47.77,1095.95,0
TX005023,USR280,41,2026-05-12 04:58:25,4,1,65.26,4.98,online_retail,web,0,Medium,15,48.94,232.8,0
TX004291,USR280,41,2026-05-15 08:40:44,8,4,9.64,2.69,grocery,web,0,Low,16,46.48,4542.32,0
TX012187,USR280,41,2026-05-15 12:19:13,12,4,23.44,3.18,online_retail,pos,0,Medium,17,45.12,218.48,0
TX002401,USR280,41,2026-05-17 20:11:37,20,6,60.1,9.8,entertainment,web,0,Medium,18,45.96,3352.4,0
TX013174,USR280,41,2026-05-18 04:27:59,4,0,53.69,1.2,travel,mobile,1,Medium,19,46.36,496.37,0
TX005142,USR280,41,2026-05-20 23:09:17,23,2,88.88,1.68,online_retail,mobile,0,Medium,20,48.49,4001.3,0
TX003668,USR280,41,2026-05-21 01:22:48,1,3,30.04,0.65,entertainment,web,0,Medium,21,47.61,133.52,0
TX002953,USR280,41,2026-05-21 12:00:46,12,3,23.02,4.67,online_retail,mobile,0,Medium,22,46.49,637.97,0
TX003280,USR280,41,2026-05-23 00:56:28,0,5,191.03,12.61,entertainment,web,0,High,23,52.78,2215.7,0
TX012281,USR280,41,2026-05-23 08:13:30,8,5,35.12,22.15,gas,pos,0,Medium,24,52.04,437.03,0
TX011420,USR280,41,2026-05-23 16:53:44,16,5,11.98,28.74,grocery,web,0,Low,25,50.44,520.23,0
TX013462,USR280,41,2026-05-24 12:37:46,12,6,144.77,1.96,grocery,mobile,0,High,26,54.07,1184.03,0
TX007948,USR280,41,2026-05-27 19:36:23,19,2,7.42,6.05,online_retail,pos,0,Low,27,52.34,4738.62,0
TX012005,USR280,41,2026-05-28 09:40:56,9,3,1.0,2.77,online_retail,pos,0,Low,28,50.51,844.55,0
TX000486,USR280,41,2026-05-29 00:06:25,0,4,71.48,32.37,gas,mobile,0,Medium,29,51.23,865.48,0
TX013300,USR280,41,2026-05-30 15:33:15,15,5,82.33,21.42,grocery,mobile,0,Medium,30,52.27,2366.83,0
TX013755,USR280,41,2026-05-30 15:43:30,15,5,50.1,5.48,online_retail,pos,0,Medium,31,52.2,10.25,1
TX006370,USR281,41,2026-05-01 02:45:58,2,4,9.0,2.13,grocery,web,1,Low,1,9.0,-1.0,0
TX005588,USR281,41,2026-05-03 00:33:31,0,6,31.22,0.07,entertainment,pos,0,Medium,2,20.11,2747.55,0
TX011462,USR281,41,2026-05-08 04:51:00,4,4,25.07,0.8,travel,pos,0,Medium,3,21.76,7457.48,0
TX007281,USR281,41,2026-05-08 08:09:58,8,4,19.35,0.49,gas,pos,0,Low,4,21.16,198.97,0
TX014544,USR281,41,2026-05-08 11:50:04,11,4,135.92,0.79,gas,pos,0,High,5,44.11,220.1,0
TX014031,USR281,41,2026-05-08 14:04:20,14,4,11.63,42.72,online_retail,web,0,Low,6,38.7,134.27,0
TX006899,USR281,41,2026-05-09 06:02:03,6,5,45.43,0.95,online_retail,pos,0,Medium,7,39.66,957.72,0
TX014652,USR281,41,2026-05-09 15:13:31,15,5,109.29,1.25,online_retail,mobile,0,High,8,48.36,551.47,0
TX002657,USR281,41,2026-05-11 18:24:51,18,0,48.49,1.48,online_retail,mobile,0,Medium,9,48.38,3071.33,0
TX009440,USR281,41,2026-05-12 03:26:38,3,1,114.56,101.32,gas,pos,1,High,10,55.0,541.78,0
TX002752,USR281,41,2026-05-13 02:20:18,2,2,58.19,4.16,grocery,pos,0,Medium,11,55.29,1373.67,0
TX004926,USR281,41,2026-05-13 22:39:06,22,2,50.87,14.78,entertainment,mobile,0,Medium,12,54.92,1218.8,0
TX010025,USR281,41,2026-05-14 03:32:23,3,3,47.79,5.53,online_retail,web,0,Medium,13,54.37,293.28,0
TX006348,USR281,41,2026-05-14 19:15:49,19,3,61.16,0.41,travel,pos,0,Medium,14,54.86,943.43,0
TX001866,USR281,41,2026-05-15 01:12:24,1,4,22.52,28.2,travel,pos,0,Medium,15,52.7,356.58,0
TX001971,USR281,41,2026-05-15 09:52:55,9,4,9.01,7.25,grocery,pos,0,Low,16,49.97,520.52,0
TX011477,USR281,41,2026-05-15 12:20:22,12,4,85.97,3.87,grocery,mobile,0,Medium,17,52.09,147.45,0
TX012130,USR281,41,2026-05-15 13:08:39,13,4,105.82,37.05,gas,web,0,High,18,55.07,48.28,1
TX006343,USR281,41,2026-05-16 00:33:03,0,5,42.61,2.96,entertainment,mobile,0,Medium,19,54.42,684.4,0
TX001513,USR281,41,2026-05-17 02:10:29,2,6,19.14,3.77,grocery,mobile,0,Low,20,52.65,1537.43,0
TX007301,USR281,41,2026-05-18 23:03:35,23,0,6.97,2.96,grocery,pos,0,Low,21,50.48,2693.1,0
TX009705,USR281,41,2026-05-20 18:32:19,18,2,36.08,16.31,services,mobile,0,Medium,22,49.82,2608.73,0
TX014146,USR281,41,2026-05-20 22:37:14,22,2,8.59,11.9,grocery,mobile,0,Low,23,48.03,244.92,0
TX005376,USR281,41,2026-05-22 03:35:31,3,4,7.47,6.26,online_retail,mobile,0,Low,24,46.34,1738.28,0
TX011927,USR281,41,2026-05-22 10:06:20,10,4,32.44,1.27,online_retail,pos,0,Medium,25,45.78,390.82,0
TX009925,USR281,41,2026-05-23 06:21:20,6,5,15.43,2.87,online_retail,pos,0,Low,26,44.62,1215.0,0
TX011610,USR281,41,2026-05-25 20:38:28,20,0,46.77,1.27,entertainment,pos,0,Medium,27,44.7,3737.13,0
TX001003,USR281,41,2026-05-25 21:51:44,21,0,28.24,18.04,entertainment,pos,0,Medium,28,44.11,73.27,0
TX001180,USR281,41,2026-05-26 20:13:41,20,1,18.05,0.68,gas,mobile,0,Low,29,43.21,1341.95,0
TX002916,USR281,41,2026-05-27 09:07:07,9,2,6.02,30.36,online_retail,mobile,0,Low,30,41.97,773.43,0
TX008711,USR281,41,2026-05-29 01:31:13,1,4,14.11,21.01,grocery,mobile,0,Low,31,41.07,2424.1,0
TX003435,USR281,41,2026-05-29 12:24:43,12,4,14.64,1.49,grocery,mobile,0,Low,32,40.25,653.5,0
TX001273,USR281,41,2026-05-30 13:28:57,13,5,9.72,2.72,grocery,pos,0,Low,33,39.32,1504.23,0
TX000843,USR282,35,2026-05-02 09:32:10,9,5,23.83,1.91,entertainment,web,0,Medium,1,23.83,-1.0,0
TX007468,USR282,35,2026-05-02 12:15:38,12,5,10.51,7.51,online_retail,web,0,Low,2,17.17,163.47,0
TX000181,USR282,35,2026-05-05 12:47:17,12,1,28.11,24.41,entertainment,pos,0,Medium,3,20.82,4351.65,0
TX004151,USR282,35,2026-05-05 16:54:57,16,1,42.12,18.59,gas,mobile,0,Medium,4,26.14,247.67,0
TX005629,USR282,35,2026-05-05 21:03:59,21,1,14.5,2.67,entertainment,pos,0,Low,5,23.81,249.03,0
TX005821,USR282,35,2026-05-06 10:26:36,10,2,50.67,20.2,online_retail,pos,0,Medium,6,28.29,802.62,0
TX011629,USR282,35,2026-05-06 16:14:46,16,2,8.49,18.29,entertainment,web,0,Low,7,25.46,348.17,0
TX003643,USR282,35,2026-05-07 10:05:00,10,3,10.89,3.57,grocery,web,0,Low,8,23.64,1070.23,0
TX007970,USR282,35,2026-05-07 13:11:44,13,3,29.57,4.43,online_retail,mobile,0,Medium,9,24.3,186.73,0
TX006200,USR282,35,2026-05-08 09:07:57,9,4,65.83,28.5,grocery,web,0,Medium,10,28.45,1196.22,0
TX001008,USR282,35,2026-05-08 21:12:12,21,4,78.84,15.96,online_retail,pos,0,Medium,11,33.03,724.25,0
